datetimeUTC,"USGS 04092677: Grand Calumet River at Industrial Hwy at Gary, IN","USGS 04092750: Indiana Harbor Canal at East Chicago, IN","USGS 05536357: Grand Calumet River at Hohman Ave at Hammond, IN","USGS 04092750: Indiana Harbor Canal at East Chicago, IN (6-hour mean)"
2020-07-21 13:55:00+00:00,nan,1140.00,nan,851.75
2020-07-21 14:00:00+00:00,913.00,986.00,362.00,822.79
2020-07-21 14:05:00+00:00,916.33,1140.00,362.00,814.39
2020-07-21 14:10:00+00:00,919.67,1000.00,362.00,782.63
2020-07-21 14:15:00+00:00,923.00,500.00,362.00,691.83
2020-07-21 14:20:00+00:00,908.00,-51.30,362.00,540.23
2020-07-21 14:25:00+00:00,893.00,-884.00,362.00,443.43
2020-07-21 14:30:00+00:00,878.00,-312.00,362.00,387.27
2020-07-21 14:35:00+00:00,856.67,-890.00,362.00,372.67
2020-07-21 14:40:00+00:00,835.33,-175.00,362.00,374.27
2020-07-21 14:45:00+00:00,814.00,1360.00,362.00,377.87
2020-07-21 14:50:00+00:00,809.00,2270.00,361.67,393.07
2020-07-21 14:55:00+00:00,804.00,1530.00,361.33,402.27
2020-07-21 15:00:00+00:00,799.00,416.00,361.00,380.95
2020-07-21 15:05:00+00:00,803.33,930.00,361.00,351.95
2020-07-21 15:10:00+00:00,807.67,346.00,361.00,353.95
2020-07-21 15:15:00+00:00,812.00,-1130.00,361.00,346.51
2020-07-21 15:20:00+00:00,811.33,-2650.00,361.33,339.71
2020-07-21 15:25:00+00:00,810.67,-1280.00,361.67,307.72
2020-07-21 15:30:00+00:00,810.00,-264.00,362.00,352.80
2020-07-21 15:35:00+00:00,811.33,775.00,361.67,399.36
2020-07-21 15:40:00+00:00,812.67,1180.00,361.33,474.60
2020-07-21 15:45:00+00:00,814.00,1230.00,361.00,522.40
2020-07-21 15:50:00+00:00,815.33,1520.00,361.00,524.80
2020-07-21 15:55:00+00:00,816.67,1370.00,361.00,475.60
2020-07-21 16:00:00+00:00,818.00,607.00,361.00,428.24
2020-07-21 16:05:00+00:00,814.67,261.00,361.33,392.24
2020-07-21 16:10:00+00:00,811.33,1190.00,361.67,307.84
2020-07-21 16:15:00+00:00,808.00,814.00,362.00,231.60
2020-07-21 16:20:00+00:00,805.33,330.00,362.00,237.52
2020-07-21 16:25:00+00:00,802.67,-851.00,362.00,372.96
2020-07-21 16:30:00+00:00,800.00,243.00,362.00,453.72
2020-07-21 16:35:00+00:00,798.33,852.00,362.00,513.48
2020-07-21 16:40:00+00:00,796.67,991.00,362.00,540.88
2020-07-21 16:45:00+00:00,795.00,1020.00,362.00,542.48
2020-07-21 16:50:00+00:00,814.33,1420.00,362.00,526.80
2020-07-21 16:55:00+00:00,833.67,1040.00,362.00,500.00
2020-07-21 17:00:00+00:00,853.00,346.00,362.00,480.00
2020-07-21 17:05:00+00:00,902.00,-484.00,362.00,491.92
2020-07-21 17:10:00+00:00,951.00,-1180.00,362.00,521.04
2020-07-21 17:15:00+00:00,1000.00,-1560.00,362.00,519.84
2020-07-21 17:20:00+00:00,969.33,-982.00,362.00,497.04
2020-07-21 17:25:00+00:00,938.67,736.00,362.00,495.64
2020-07-21 17:30:00+00:00,908.00,739.00,362.00,527.61
2020-07-21 17:35:00+00:00,846.00,1230.00,361.67,469.09
2020-07-21 17:40:00+00:00,784.00,1460.00,361.33,388.61
2020-07-21 17:45:00+00:00,722.00,1220.00,361.00,360.21
2020-07-21 17:50:00+00:00,780.67,838.00,361.00,363.01
2020-07-21 17:55:00+00:00,839.33,850.00,361.00,373.41
2020-07-21 18:00:00+00:00,898.00,870.00,361.00,406.21
2020-07-21 18:05:00+00:00,952.00,905.00,361.00,452.77
2020-07-21 18:10:00+00:00,1006.00,989.00,361.00,524.13
2020-07-21 18:15:00+00:00,1060.00,1160.00,361.00,605.89
2020-07-21 18:20:00+00:00,1080.00,244.00,361.33,670.39
2020-07-21 18:25:00+00:00,1100.00,295.00,361.67,718.03
2020-07-21 18:30:00+00:00,1120.00,-51.70,362.00,712.15
2020-07-21 18:35:00+00:00,1126.67,-1220.00,362.00,655.43
2020-07-21 18:40:00+00:00,1133.33,-1160.00,362.00,589.51
2020-07-21 18:45:00+00:00,1140.00,281.00,362.00,534.61
2020-07-21 18:50:00+00:00,1133.33,1090.00,362.00,524.97
2020-07-21 18:55:00+00:00,1126.67,1680.00,362.00,537.45
2020-07-21 19:00:00+00:00,1120.00,1860.00,362.00,520.21
2020-07-21 19:05:00+00:00,1093.33,1510.00,362.00,514.09
2020-07-21 19:10:00+00:00,1066.67,1300.00,362.00,533.89
2020-07-21 19:15:00+00:00,1040.00,864.00,362.00,561.93
2020-07-21 19:20:00+00:00,1015.00,52.40,362.67,511.37
2020-07-21 19:25:00+00:00,990.00,209.00,363.33,470.17
2020-07-21 19:30:00+00:00,965.00,589.00,364.00,472.37
2020-07-21 19:35:00+00:00,938.67,-679.00,364.00,484.28
2020-07-21 19:40:00+00:00,912.33,-418.00,364.00,533.10
2020-07-21 19:45:00+00:00,886.00,87.60,364.00,594.26
2020-07-21 19:50:00+00:00,859.33,979.00,364.00,641.82
2020-07-21 19:55:00+00:00,832.67,1150.00,364.00,645.82
2020-07-21 20:00:00+00:00,806.00,419.00,364.00,631.02
2020-07-21 20:05:00+00:00,813.67,717.00,363.33,596.22
2020-07-21 20:10:00+00:00,821.33,1400.00,362.67,544.90
2020-07-21 20:15:00+00:00,829.00,1690.00,362.00,487.34
2020-07-21 20:20:00+00:00,833.00,-104.00,362.67,439.54
2020-07-21 20:25:00+00:00,837.00,-786.00,363.33,409.36
2020-07-21 20:30:00+00:00,841.00,350.00,364.00,385.52
2020-07-21 20:35:00+00:00,842.00,246.00,364.00,386.64
2020-07-21 20:40:00+00:00,843.00,0.42,364.00,469.40
2020-07-21 20:45:00+00:00,844.00,369.00,364.00,538.92
2020-07-21 20:50:00+00:00,843.33,1470.00,364.00,569.78
2020-07-21 20:55:00+00:00,842.67,1190.00,364.00,607.42
2020-07-21 21:00:00+00:00,842.00,1310.00,364.00,652.62
2020-07-21 21:05:00+00:00,830.33,990.00,364.00,694.26
2020-07-21 21:10:00+00:00,818.67,227.00,364.00,643.34
2020-07-21 21:15:00+00:00,807.00,-139.00,364.00,564.42
2020-07-21 21:20:00+00:00,794.67,-331.00,364.00,530.86
2020-07-21 21:25:00+00:00,782.33,-702.00,364.00,599.82
2020-07-21 21:30:00+00:00,770.00,-387.00,364.00,668.90
2020-07-21 21:35:00+00:00,776.33,617.00,364.00,693.78
2020-07-21 21:40:00+00:00,782.67,1390.00,364.00,716.54
2020-07-21 21:45:00+00:00,789.00,1320.00,364.00,760.12
2020-07-21 21:50:00+00:00,808.67,859.00,364.33,808.96
2020-07-21 21:55:00+00:00,828.33,1920.00,364.67,796.96
2020-07-21 22:00:00+00:00,848.00,2280.00,365.00,779.12
2020-07-21 22:05:00+00:00,856.00,1460.00,365.00,733.64
2020-07-21 22:10:00+00:00,864.00,-556.00,365.00,750.04
2020-07-21 22:15:00+00:00,872.00,-573.00,365.00,815.36
2020-07-21 22:20:00+00:00,868.33,851.00,365.67,835.44
2020-07-21 22:25:00+00:00,864.67,1620.00,366.33,799.48
2020-07-21 22:30:00+00:00,861.00,941.00,367.00,810.24
2020-07-21 22:35:00+00:00,863.33,972.00,367.00,820.84
2020-07-21 22:40:00+00:00,865.67,815.00,367.00,816.48
2020-07-21 22:45:00+00:00,868.00,1090.00,367.00,742.68
2020-07-21 22:50:00+00:00,912.00,1590.00,367.00,684.28
2020-07-21 22:55:00+00:00,956.00,1170.00,367.00,717.12
2020-07-21 23:00:00+00:00,1000.00,744.00,367.00,761.12
2020-07-21 23:05:00+00:00,1023.33,173.00,367.00,726.72
2020-07-21 23:10:00+00:00,1046.67,1400.00,367.00,675.96
2020-07-21 23:15:00+00:00,1070.00,1860.00,367.00,722.40
2020-07-21 23:20:00+00:00,1050.00,363.00,367.00,783.32
2020-07-21 23:25:00+00:00,1030.00,-1230.00,367.00,744.44
2020-07-21 23:30:00+00:00,1010.00,-433.00,367.00,598.84
2020-07-21 23:35:00+00:00,1006.67,-122.00,367.00,547.24
2020-07-21 23:40:00+00:00,1003.33,508.00,367.00,595.96
2020-07-21 23:45:00+00:00,1000.00,-455.00,367.00,670.96
2020-07-21 23:50:00+00:00,986.00,-140.00,367.00,677.76
2020-07-21 23:55:00+00:00,972.00,1680.00,367.00,610.04
2020-07-22 00:00:00+00:00,958.00,3020.00,367.00,623.24
2020-07-22 00:05:00+00:00,978.67,1420.00,367.00,649.08
2020-07-22 00:10:00+00:00,999.33,191.00,367.00,608.84
2020-07-22 00:15:00+00:00,1020.00,605.00,367.00,504.84
2020-07-22 00:20:00+00:00,1060.00,950.00,367.00,424.92
2020-07-22 00:25:00+00:00,1100.00,-121.00,367.00,454.40
2020-07-22 00:30:00+00:00,1140.00,-2020.00,367.00,527.32
2020-07-22 00:35:00+00:00,1150.00,-349.00,367.00,548.84
2020-07-22 00:40:00+00:00,1160.00,2190.00,367.00,569.80
2020-07-22 00:45:00+00:00,1170.00,2690.00,367.00,628.28
2020-07-22 00:50:00+00:00,1146.67,1260.00,367.00,742.48
2020-07-22 00:55:00+00:00,1123.33,-103.00,367.00,788.88
2020-07-22 01:00:00+00:00,1100.00,1500.00,367.00,716.16
2020-07-22 01:05:00+00:00,1045.67,1390.00,367.33,597.44
2020-07-22 01:10:00+00:00,991.33,-833.00,367.67,524.64
2020-07-22 01:15:00+00:00,937.00,-1200.00,368.00,527.48
2020-07-22 01:20:00+00:00,915.67,-138.00,368.00,538.08
2020-07-22 01:25:00+00:00,894.33,1100.00,368.00,546.08
2020-07-22 01:30:00+00:00,873.00,593.00,368.00,592.12
2020-07-22 01:35:00+00:00,881.33,105.00,368.00,765.72
2020-07-22 01:40:00+00:00,889.67,402.00,368.00,903.28
2020-07-22 01:45:00+00:00,898.00,1970.00,368.00,844.64
2020-07-22 01:50:00+00:00,905.00,2400.00,368.00,683.44
2020-07-22 01:55:00+00:00,912.00,1020.00,368.00,595.16
2020-07-22 02:00:00+00:00,919.00,-138.00,368.00,620.76
2020-07-22 02:05:00+00:00,926.67,52.10,368.00,603.16
2020-07-22 02:10:00+00:00,934.33,-400.00,368.00,622.36
2020-07-22 02:15:00+00:00,942.00,262.00,368.00,695.68
2020-07-22 02:20:00+00:00,949.33,870.00,368.00,731.24
2020-07-22 02:25:00+00:00,956.67,1150.00,368.00,729.16
2020-07-22 02:30:00+00:00,964.00,1030.00,368.00,723.20
2020-07-22 02:35:00+00:00,971.67,2320.00,368.00,719.60
2020-07-22 02:40:00+00:00,979.33,3090.00,368.00,651.80
2020-07-22 02:45:00+00:00,987.00,724.00,368.00,572.12
2020-07-22 02:50:00+00:00,994.67,-1340.00,368.00,465.28
2020-07-22 02:55:00+00:00,1002.33,-947.00,368.00,360.12
2020-07-22 03:00:00+00:00,1010.00,537.00,368.00,353.16
2020-07-22 03:05:00+00:00,991.33,1060.00,368.00,453.08
2020-07-22 03:10:00+00:00,972.67,1870.00,368.00,563.80
2020-07-22 03:15:00+00:00,954.00,1000.00,368.00,680.20
2020-07-22 03:20:00+00:00,935.00,-311.00,368.00,760.12
2020-07-22 03:25:00+00:00,916.00,-190.00,368.00,798.92
2020-07-22 03:30:00+00:00,897.00,951.00,368.00,730.32
2020-07-22 03:35:00+00:00,878.67,503.00,367.67,591.92
2020-07-22 03:40:00+00:00,860.33,-1590.00,367.33,385.92
2020-07-22 03:45:00+00:00,842.00,-1590.00,367.00,230.20
2020-07-22 03:50:00+00:00,844.00,-701.00,367.00,244.04
2020-07-22 03:55:00+00:00,846.00,-229.00,367.00,330.60
2020-07-22 04:00:00+00:00,848.00,846.00,367.00,391.60
2020-07-22 04:05:00+00:00,855.00,2360.00,367.00,433.32
2020-07-22 04:10:00+00:00,862.00,2820.00,367.00,522.12
2020-07-22 04:15:00+00:00,869.00,2510.00,367.00,564.52
2020-07-22 04:20:00+00:00,868.67,2260.00,367.00,560.76
2020-07-22 04:25:00+00:00,868.33,1840.00,367.00,514.80
2020-07-22 04:30:00+00:00,868.00,-565.00,367.00,425.60
2020-07-22 04:35:00+00:00,857.00,-2430.00,367.00,351.56
2020-07-22 04:40:00+00:00,846.00,-2830.00,367.00,308.44
2020-07-22 04:45:00+00:00,835.00,-803.00,367.00,323.64
2020-07-22 04:50:00+00:00,833.33,1070.00,367.00,326.84
2020-07-22 04:55:00+00:00,831.67,824.00,367.00,374.60
2020-07-22 05:00:00+00:00,830.00,578.00,367.00,499.76
2020-07-22 05:05:00+00:00,816.33,1580.00,366.33,574.72
2020-07-22 05:10:00+00:00,802.67,3280.00,365.67,478.25
2020-07-22 05:15:00+00:00,789.00,2930.00,365.00,332.77
2020-07-22 05:20:00+00:00,789.33,906.00,365.00,222.65
2020-07-22 05:25:00+00:00,789.67,-1460.00,365.00,138.57
2020-07-22 05:30:00+00:00,790.00,-2420.00,365.00,31.21
2020-07-22 05:35:00+00:00,791.00,-900.00,364.67,15.09
2020-07-22 05:40:00+00:00,792.00,-575.00,364.33,112.30
2020-07-22 05:45:00+00:00,793.00,-1210.00,364.00,293.90
2020-07-22 05:50:00+00:00,795.33,-1510.00,364.00,413.62
2020-07-22 05:55:00+00:00,797.67,493.00,364.00,454.82
2020-07-22 06:00:00+00:00,800.00,2900.00,364.00,491.06
2020-07-22 06:05:00+00:00,797.33,2720.00,364.00,472.10
2020-07-22 06:10:00+00:00,794.67,-51.80,364.00,417.90
2020-07-22 06:15:00+00:00,792.00,-817.00,364.00,279.10
2020-07-22 06:20:00+00:00,788.33,-243.00,364.00,169.58
2020-07-22 06:25:00+00:00,784.67,158.00,364.00,143.14
2020-07-22 06:30:00+00:00,781.00,-844.00,364.00,177.74
2020-07-22 06:35:00+00:00,777.67,-968.00,364.00,264.02
2020-07-22 06:40:00+00:00,774.33,0.42,364.00,374.02
2020-07-22 06:45:00+00:00,771.00,1710.00,364.00,495.02
2020-07-22 06:50:00+00:00,767.67,2190.00,364.00,599.82
2020-07-22 06:55:00+00:00,764.33,2100.00,364.00,670.62
2020-07-22 07:00:00+00:00,761.00,1730.00,364.00,659.90
2020-07-22 07:05:00+00:00,750.00,104.00,364.33,477.50
2020-07-22 07:10:00+00:00,739.00,225.00,364.67,321.90
2020-07-22 07:15:00+00:00,728.00,-190.00,365.00,312.10
2020-07-22 07:20:00+00:00,730.00,192.00,365.00,353.26
2020-07-22 07:25:00+00:00,732.00,245.00,365.00,400.30
2020-07-22 07:30:00+00:00,734.00,-595.00,365.00,448.78
2020-07-22 07:35:00+00:00,736.00,-263.00,365.67,588.14
2020-07-22 07:40:00+00:00,738.00,1850.00,366.33,727.26
2020-07-22 07:45:00+00:00,740.00,2450.00,367.00,733.48
2020-07-22 07:50:00+00:00,741.67,1410.00,367.00,625.60
2020-07-22 07:55:00+00:00,743.33,260.00,367.00,486.00
2020-07-22 08:00:00+00:00,745.00,225.00,367.00,427.84
2020-07-22 08:05:00+00:00,747.00,-1660.00,367.00,406.64
2020-07-22 08:10:00+00:00,749.00,-1170.00,367.00,401.80
2020-07-22 08:15:00+00:00,751.00,-297.00,367.00,390.01
2020-07-22 08:20:00+00:00,753.00,212.00,367.00,477.61
2020-07-22 08:25:00+00:00,755.00,933.00,367.00,580.33
2020-07-22 08:30:00+00:00,757.00,1370.00,367.00,615.73
2020-07-22 08:35:00+00:00,759.00,2640.00,367.00,609.05
2020-07-22 08:40:00+00:00,761.00,2510.00,367.00,577.17
2020-07-22 08:45:00+00:00,763.00,156.00,367.00,535.85
2020-07-22 08:50:00+00:00,765.33,-987.00,367.00,468.53
2020-07-22 08:55:00+00:00,767.67,-1300.00,367.00,405.85
2020-07-22 09:00:00+00:00,770.00,646.00,367.00,374.49
2020-07-22 09:05:00+00:00,771.67,1200.00,367.33,448.29
2020-07-22 09:10:00+00:00,773.33,-17.10,367.67,617.89
2020-07-22 09:15:00+00:00,775.00,-69.60,368.00,684.17
2020-07-22 09:20:00+00:00,777.00,2000.00,368.00,703.01
2020-07-22 09:25:00+00:00,779.00,2760.00,368.00,753.73
2020-07-22 09:30:00+00:00,781.00,1130.00,368.00,773.21
2020-07-22 09:35:00+00:00,782.67,-762.00,367.67,712.89
2020-07-22 09:40:00+00:00,784.33,-1060.00,367.33,575.45
2020-07-22 09:45:00+00:00,786.00,817.00,367.00,509.65
2020-07-22 09:50:00+00:00,788.00,767.00,367.33,563.81
2020-07-22 09:55:00+00:00,790.00,-157.00,367.67,673.29
2020-07-22 10:00:00+00:00,792.00,-524.00,368.00,777.69
2020-07-22 10:05:00+00:00,794.00,2070.00,367.67,766.37
2020-07-22 10:10:00+00:00,796.00,2580.00,367.33,734.97
2020-07-22 10:15:00+00:00,798.00,487.00,367.00,796.06
2020-07-22 10:20:00+00:00,799.67,174.00,367.00,828.56
2020-07-22 10:25:00+00:00,801.33,1480.00,367.00,707.76
2020-07-22 10:30:00+00:00,803.00,1420.00,367.00,557.88
2020-07-22 10:35:00+00:00,792.67,-138.00,367.33,546.68
2020-07-22 10:40:00+00:00,782.33,-796.00,367.67,598.16
2020-07-22 10:45:00+00:00,772.00,865.00,368.00,692.96
2020-07-22 10:50:00+00:00,765.67,1510.00,367.67,708.28
2020-07-22 10:55:00+00:00,759.33,1750.00,367.33,686.68
2020-07-22 11:00:00+00:00,753.00,1310.00,367.00,692.98
2020-07-22 11:05:00+00:00,768.00,363.00,367.00,784.74
2020-07-22 11:10:00+00:00,783.00,415.00,367.00,753.94
2020-07-22 11:15:00+00:00,798.00,1510.00,367.00,645.86
2020-07-22 11:20:00+00:00,799.67,743.00,367.00,611.10
2020-07-22 11:25:00+00:00,801.33,-1020.00,367.00,619.46
2020-07-22 11:30:00+00:00,803.00,-987.00,367.00,611.46
2020-07-22 11:35:00+00:00,803.00,850.00,366.33,617.06
2020-07-22 11:40:00+00:00,803.00,525.00,365.67,665.38
2020-07-22 11:45:00+00:00,803.00,1310.00,365.00,697.23
2020-07-22 11:50:00+00:00,802.67,1200.00,365.00,644.55
2020-07-22 11:55:00+00:00,802.33,227.00,365.00,631.35
2020-07-22 12:00:00+00:00,802.00,0.42,365.00,605.35
2020-07-22 12:05:00+00:00,802.00,1770.00,365.00,587.15
2020-07-22 12:10:00+00:00,802.00,1300.00,365.00,650.23
2020-07-22 12:15:00+00:00,802.00,-122.00,365.00,771.23
2020-07-22 12:20:00+00:00,800.33,-382.00,365.67,824.43
2020-07-22 12:25:00+00:00,798.67,383.00,366.33,848.31
2020-07-22 12:30:00+00:00,797.00,1280.00,367.00,875.55
2020-07-22 12:35:00+00:00,796.00,1560.00,367.33,892.51
2020-07-22 12:40:00+00:00,795.00,1070.00,367.67,797.31
2020-07-22 12:45:00+00:00,794.00,0.42,368.00,721.11
2020-07-22 12:50:00+00:00,794.67,-452.00,368.00,591.91
2020-07-22 12:55:00+00:00,795.33,1180.00,368.00,475.91
2020-07-22 13:00:00+00:00,796.00,1100.00,368.00,473.15
2020-07-22 13:05:00+00:00,797.00,855.00,367.67,594.34
2020-07-22 13:10:00+00:00,798.00,1940.00,367.33,635.94
2020-07-22 13:15:00+00:00,799.00,3440.00,367.00,635.94
2020-07-22 13:20:00+00:00,799.67,2840.00,367.00,650.50
2020-07-22 13:25:00+00:00,800.33,1340.00,367.00,693.34
2020-07-22 13:30:00+00:00,801.00,-339.00,367.00,687.02
2020-07-22 13:35:00+00:00,796.00,-563.00,367.00,618.50
2020-07-22 13:40:00+00:00,791.00,-1530.00,367.00,519.30
2020-07-22 13:45:00+00:00,786.00,-1380.00,367.00,453.50
2020-07-22 13:50:00+00:00,782.67,-1920.00,367.00,502.28
2020-07-22 13:55:00+00:00,779.33,-1700.00,367.00,578.76
2020-07-22 14:00:00+00:00,776.00,158.00,367.00,601.56
2020-07-22 14:05:00+00:00,781.00,3030.00,366.33,616.76
2020-07-22 14:10:00+00:00,786.00,2810.00,365.67,612.20
2020-07-22 14:15:00+00:00,791.00,1300.00,365.00,531.86
2020-07-22 14:20:00+00:00,791.67,242.00,364.67,380.46
2020-07-22 14:25:00+00:00,792.33,689.00,364.33,262.70
2020-07-22 14:30:00+00:00,793.00,225.00,364.00,192.42
2020-07-22 14:35:00+00:00,790.67,-433.00,364.00,159.98
2020-07-22 14:40:00+00:00,788.33,-920.00,364.00,160.82
2020-07-22 14:45:00+00:00,786.00,-575.00,364.00,304.82
2020-07-22 14:50:00+00:00,785.33,1220.00,364.00,441.62
2020-07-22 14:55:00+00:00,784.67,1460.00,364.00,581.62
2020-07-22 15:00:00+00:00,784.00,1750.00,364.00,677.90
2020-07-22 15:05:00+00:00,780.67,1480.00,363.33,699.86
2020-07-22 15:10:00+00:00,777.33,741.00,362.67,591.14
2020-07-22 15:15:00+00:00,774.00,-68.50,362.00,465.62
2020-07-22 15:20:00+00:00,772.00,-345.00,362.00,317.22
2020-07-22 15:25:00+00:00,770.00,-104.00,362.00,239.54
2020-07-22 15:30:00+00:00,768.00,-417.00,362.00,187.38
2020-07-22 15:35:00+00:00,777.00,-1150.00,362.00,213.62
2020-07-22 15:40:00+00:00,786.00,-542.00,362.00,272.54
2020-07-22 15:45:00+00:00,795.00,2070.00,362.00,361.74
2020-07-22 15:50:00+00:00,803.33,2040.00,361.67,421.78
2020-07-22 15:55:00+00:00,811.67,1580.00,361.33,418.98
2020-07-22 16:00:00+00:00,820.00,707.00,361.00,403.78
2020-07-22 16:05:00+00:00,816.67,707.00,361.00,369.26
2020-07-22 16:10:00+00:00,813.33,312.00,361.00,324.02
2020-07-22 16:15:00+00:00,810.00,-328.00,361.00,333.38
2020-07-22 16:20:00+00:00,804.67,-2410.00,361.00,384.12
2020-07-22 16:25:00+00:00,799.33,-1700.00,361.00,450.32
2020-07-22 16:30:00+00:00,794.00,-615.00,361.00,502.88
2020-07-22 16:35:00+00:00,791.33,881.00,361.00,562.76
2020-07-22 16:40:00+00:00,788.67,1040.00,361.00,653.16
2020-07-22 16:45:00+00:00,786.00,1310.00,361.00,690.84
2020-07-22 16:50:00+00:00,794.33,926.00,361.00,594.12
2020-07-22 16:55:00+00:00,802.67,1150.00,361.00,461.32
2020-07-22 17:00:00+00:00,811.00,1080.00,361.00,338.52
2020-07-22 17:05:00+00:00,817.00,887.00,361.00,305.32
2020-07-22 17:10:00+00:00,823.00,349.00,361.00,345.04
2020-07-22 17:15:00+00:00,829.00,975.00,361.00,391.76
2020-07-22 17:20:00+00:00,818.33,1200.00,361.00,456.48
2020-07-22 17:25:00+00:00,807.67,1310.00,361.00,615.28
2020-07-22 17:30:00+00:00,797.00,1210.00,361.00,748.48
2020-07-22 17:35:00+00:00,792.67,1080.00,361.33,771.71
2020-07-22 17:40:00+00:00,788.33,1110.00,361.67,651.67
2020-07-22 17:45:00+00:00,784.00,400.00,362.00,540.07
2020-07-22 17:50:00+00:00,780.00,-348.00,362.00,453.19
2020-07-22 17:55:00+00:00,776.00,-1280.00,362.00,404.87
2020-07-22 18:00:00+00:00,772.00,-1490.00,362.00,382.87
2020-07-22 18:05:00+00:00,776.33,-123.00,362.00,400.87
2020-07-22 18:10:00+00:00,780.67,1700.00,362.00,422.19
2020-07-22 18:15:00+00:00,785.00,1480.00,362.00,457.83
2020-07-22 18:20:00+00:00,786.67,1290.00,362.00,453.03
2020-07-22 18:25:00+00:00,788.33,1560.00,362.00,431.55
2020-07-22 18:30:00+00:00,790.00,1630.00,362.00,377.07
2020-07-22 18:35:00+00:00,787.00,-34.30,362.00,314.67
2020-07-22 18:40:00+00:00,784.00,-2120.00,362.00,226.27
2020-07-22 18:45:00+00:00,781.00,-1750.00,362.00,138.67
2020-07-22 18:50:00+00:00,780.33,-862.00,362.67,148.07
2020-07-22 18:55:00+00:00,779.67,-282.00,363.33,235.99
2020-07-22 19:00:00+00:00,779.00,600.00,364.00,355.99
2020-07-22 19:05:00+00:00,770.33,1530.00,364.00,449.87
2020-07-22 19:10:00+00:00,761.67,1420.00,364.00,516.79
2020-07-22 19:15:00+00:00,753.00,1240.00,364.00,502.79
2020-07-22 19:20:00+00:00,742.67,855.00,364.00,461.71
2020-07-22 19:25:00+00:00,732.33,663.00,364.00,362.11
2020-07-22 19:30:00+00:00,722.00,-51.90,364.00,200.91
2020-07-22 19:35:00+00:00,732.00,-350.00,364.33,84.91
2020-07-22 19:40:00+00:00,742.00,-1130.00,364.67,86.30
2020-07-22 19:45:00+00:00,752.00,-1080.00,365.00,216.30
2020-07-22 19:50:00+00:00,759.67,635.00,365.67,337.10
2020-07-22 19:55:00+00:00,767.33,1850.00,366.33,427.18
2020-07-22 20:00:00+00:00,775.00,1720.00,367.00,520.86
2020-07-22 20:05:00+00:00,774.00,857.00,367.00,568.46
2020-07-22 20:10:00+00:00,773.00,1550.00,367.00,530.22
2020-07-22 20:15:00+00:00,772.00,1350.00,367.00,485.90
2020-07-22 20:20:00+00:00,769.67,453.00,367.33,428.66
2020-07-22 20:25:00+00:00,767.33,-1200.00,367.67,354.58
2020-07-22 20:30:00+00:00,765.00,-2470.00,368.00,255.66
2020-07-22 20:35:00+00:00,759.67,-1270.00,368.00,206.14
2020-07-22 20:40:00+00:00,754.33,0.42,368.00,204.58
2020-07-22 20:45:00+00:00,749.00,1130.00,368.00,292.98
2020-07-22 20:50:00+00:00,747.00,1270.00,368.00,400.58
2020-07-22 20:55:00+00:00,745.00,1390.00,368.00,451.18
2020-07-22 21:00:00+00:00,743.00,2060.00,368.00,465.18
2020-07-22 21:05:00+00:00,742.67,1790.00,368.67,467.98
2020-07-22 21:10:00+00:00,742.33,574.00,369.33,471.78
2020-07-22 21:15:00+00:00,742.00,312.00,370.00,418.78
2020-07-22 21:20:00+00:00,746.33,-191.00,370.33,321.18
2020-07-22 21:25:00+00:00,750.67,-997.00,370.67,256.26
2020-07-22 21:30:00+00:00,755.00,-1810.00,371.00,269.22
2020-07-22 21:35:00+00:00,765.33,-1290.00,371.00,321.22
2020-07-22 21:40:00+00:00,775.67,-389.00,371.00,336.62
2020-07-22 21:45:00+00:00,786.00,1080.00,371.00,389.40
2020-07-22 21:50:00+00:00,792.33,1610.00,371.67,413.40
2020-07-22 21:55:00+00:00,798.67,1900.00,372.33,409.00
2020-07-22 22:00:00+00:00,805.00,2200.00,373.00,402.20
2020-07-22 22:05:00+00:00,807.33,1790.00,373.00,369.40
2020-07-22 22:10:00+00:00,809.67,952.00,373.00,334.08
2020-07-22 22:15:00+00:00,812.00,225.00,373.00,311.84
2020-07-22 22:20:00+00:00,809.00,-1090.00,373.33,325.16
2020-07-22 22:25:00+00:00,806.00,-1170.00,373.67,363.52
2020-07-22 22:30:00+00:00,803.00,-876.00,374.00,425.12
2020-07-22 22:35:00+00:00,799.67,-1170.00,374.00,477.20
2020-07-22 22:40:00+00:00,796.33,-885.00,374.00,504.24
2020-07-22 22:45:00+00:00,793.00,1320.00,374.00,513.48
2020-07-22 22:50:00+00:00,785.33,1730.00,374.00,515.48
2020-07-22 22:55:00+00:00,777.67,1160.00,374.00,483.56
2020-07-22 23:00:00+00:00,770.00,1220.00,374.00,444.20
2020-07-22 23:05:00+00:00,768.00,1240.00,374.00,395.60
2020-07-22 23:10:00+00:00,766.00,907.00,374.00,397.60
2020-07-22 23:15:00+00:00,764.00,17.90,374.00,425.92
2020-07-22 23:20:00+00:00,769.67,645.00,374.67,481.32
2020-07-22 23:25:00+00:00,775.33,768.00,375.33,564.64
2020-07-22 23:30:00+00:00,781.00,543.00,376.00,607.28
2020-07-22 23:35:00+00:00,805.67,-508.00,376.00,628.36
2020-07-22 23:40:00+00:00,830.33,-614.00,376.00,674.47
2020-07-22 23:45:00+00:00,855.00,-158.00,376.00,732.39
2020-07-22 23:50:00+00:00,860.67,1130.00,375.33,732.79
